customer_id,signup_date,country,plan_type,monthly_revenue,active_users,logins_last_30_days,churned,referral_source,support_tickets
2796,2025-04-29,Germany,Enterprise,3.98,4,15,0,Referral,0
2797,2024-07-28,Canada,basic,4.0,3,17,0,Referral,1
2798,2021-05-26,US,Free,-3.6,2,7,0,Google Ads,1
2799,2021-07-31,United States,pro,32.29,3,10,1,LinkedIn,0
2800,2024-05-23,,basic,12.2,3,9,0,Twitter,1
2801,2024-06-14,United Kingdom,Pro,6.39,2,15,1,,0
2802,2025-04-24,UK,basic,54.46,1,7,0,Twitter,0
2803,2022-12-27,USA,Basic,27.14,0,10,0,Google Ads,0
2804,2020-12-03,Nigeria,Enterprise,0.58,2,11,1,Referral,0
2805,2022-09-13,UK,Pro,203.69,3,9,0,,1
2806,2022-11-15,NGA,Enterprise,-12.76,4,10,0,Twitter,0
2807,2020-06-14,NGA,,21.82,2,12,0,Google Ads,2
2808,2021-03-25,Nigeria,Enterprise,4.7,3,5,0,Facebook,1
2809,2020-08-03,US,Basic,3.37,1,10,0,Twitter,1
2810,2021-09-30,UK,Pro,7.35,3,7,0,LinkedIn,1
2811,2023-04-01,Germany,Basic,9.94,2,11,0,Twitter,1
2812,2020-02-20,USA,basic,7.88,4,1,0,Twitter,0
2813,2022-11-07,United Kingdom,,21.64,5,7,0,Referral,0
2814,2023-04-09,US,pro,18.29,3,9,0,,1
2815,2024-04-03,US,,12.79,1,4,0,Referral,2
2816,2025-07-19,United States,Enterprise,7.0,3,14,0,LinkedIn,2
2817,2021-10-29,CA,,200.71,2,13,0,Google Ads,0
2818,2020-06-16,United Kingdom,basic,28.11,3,11,0,Referral,1
2819,2021-12-31,Canada,Enterprise,47.77,1,7,0,Direct,1
2820,2022-11-26,Nigeria,Enterprise,56.67,3,13,0,Google Ads,1
2821,2025-06-29,CAN,,-0.72,4,7,0,LinkedIn,2
2822,2020-09-26,UK,,18.06,7,10,0,Referral,0
2823,2020-07-03,US,Free,46.36,2,11,0,Direct,4
2824,2024-06-20,Canada,,19.42,5,8,0,Facebook,0
2825,2023-05-07,,,55.0,5,6,0,,4
2826,2024-07-18,CAN,Free,11.53,6,17,0,Direct,0
2827,2024-06-29,CAN,pro,102.81,5,21,0,,0
2828,2024-10-28,,Basic,-1.83,3,7,0,,2
2829,2023-02-28,,Basic,15.64,2,9,0,Facebook,1
2830,2022-10-26,Canada,pro,-3.42,5,10,1,Google Ads,3
2831,2024-05-05,USA,Basic,11.18,3,8,0,Twitter,1
2832,2021-09-19,United States,Enterprise,-5.32,2,16,0,Google Ads,1
2833,2023-10-15,Nigeria,Pro,100.15,2,7,0,Google Ads,1
2834,2020-05-20,CAN,Basic,13.56,3,11,1,LinkedIn,1
2835,2020-10-14,,Pro,5.81,2,10,0,Direct,4
2836,2024-12-17,CA,Free,16.25,2,5,0,Direct,2
2837,2022-03-30,United States,pro,4.07,4,8,0,Facebook,4
2838,2021-10-14,United States,,5.32,3,11,0,,1
2839,2023-01-11,Canada,,94.67,3,11,1,Direct,2
2840,2024-05-07,,pro,25.4,4,8,0,Referral,0
2841,2020-09-22,NGA,basic,8.54,7,12,0,,3
2842,2022-04-29,,Enterprise,23.0,1,1,0,Direct,3
2843,2023-06-26,UK,,187.42,2,7,0,LinkedIn,0
2844,2023-07-17,Nigeria,pro,9.25,1,7,0,Direct,5
2845,2021-05-12,,Basic,23.8,1,20,0,Facebook,1
2846,2020-04-23,CA,Basic,47.89,2,13,0,Direct,1
2847,2023-03-14,United States,Basic,22.57,2,11,0,Twitter,5
2848,2024-07-04,Germany,pro,7.74,3,7,0,Referral,2
2849,2025-01-27,CA,Basic,8.89,2,8,0,,2
2850,2020-03-07,Canada,pro,18.07,2,9,0,Direct,1
2851,2023-11-04,CA,,9.94,7,10,0,,0
2852,2022-06-08,US,,46.12,3,11,0,LinkedIn,1
2853,2022-03-31,,,19.73,6,10,1,,1
2854,2023-07-09,UK,Free,21.31,3,8,0,LinkedIn,1
2855,2021-01-31,United States,basic,51.35,4,7,0,Google Ads,2
2856,2025-04-01,Germany,basic,7.9,2,10,0,Twitter,0
2857,2025-01-21,United States,Basic,15.51,6,6,0,Referral,1
2858,2025-03-13,Canada,,20.34,3,14,0,Facebook,1
2859,2023-04-22,United States,basic,-1.16,5,15,0,Google Ads,3
2860,2022-06-12,Canada,Basic,1.95,4,9,0,Facebook,4
2861,2022-09-26,,pro,15.07,6,7,0,Referral,0
2862,2024-08-25,United States,basic,-2.41,3,8,0,Referral,0
2863,2023-09-17,,Enterprise,56.45,5,5,1,,1
2864,2020-05-12,NGA,pro,21.47,2,8,0,,0
2865,2025-06-15,United States,basic,202.43,3,9,0,Direct,0
2866,2020-01-19,UK,basic,4.16,0,11,1,,1
2867,2021-08-11,,Pro,-4.52,6,7,0,,0
2868,2024-09-27,CA,Free,7.56,2,12,0,Direct,1
2869,2024-12-06,,Basic,17.08,4,7,0,Direct,3
2870,2022-02-17,UK,Free,22.53,3,5,0,Direct,1
2871,2024-03-30,USA,Free,9.57,3,9,0,Facebook,1
2872,2022-11-26,NGA,Enterprise,47.92,7,8,0,Facebook,3
2873,2020-03-24,USA,Free,5.1,4,11,0,Direct,0
2874,2023-08-31,United States,pro,6.86,4,6,0,Google Ads,2
2875,2022-03-25,Nigeria,,99.62,2,10,0,,2
2876,2024-03-12,United Kingdom,Free,10.14,3,11,1,Referral,0
2877,2025-07-14,CAN,Pro,-2.36,3,13,1,Facebook,0
2878,2020-11-23,USA,pro,3.58,4,12,0,Direct,2
2879,2024-03-16,US,pro,1.44,7,10,0,Direct,3
2880,2024-05-20,NGA,,44.57,2,9,0,Referral,1
2881,2020-01-01,NGA,Enterprise,99.34,1,12,0,,1
2882,2021-09-02,NGA,Enterprise,47.0,6,7,0,Direct,0
2883,2021-09-23,Canada,Free,5.9,2,11,0,Twitter,2
2884,2020-02-17,Nigeria,Free,6.33,2,14,1,Twitter,1
2885,2020-06-29,Germany,basic,10.91,4,15,0,LinkedIn,0
2886,2021-07-01,,basic,93.93,9,10,0,Referral,2
2887,2022-04-16,United States,Pro,22.65,2,11,0,Twitter,2
2888,2024-10-10,CAN,,-10.53,2,8,1,,1
2889,2020-10-02,United Kingdom,pro,54.59,3,21,0,,1
2890,2023-02-02,USA,Pro,93.31,3,11,0,Google Ads,0
2891,2024-10-30,Germany,Pro,98.89,1,9,0,,3
2892,2025-03-29,Nigeria,Enterprise,-4.63,3,15,0,Google Ads,2
2893,2021-08-06,United States,,22.85,3,9,0,Referral,1
2894,2024-12-20,NGA,,200.87,2,12,0,Facebook,3
2895,2021-09-15,United States,Basic,19.03,3,10,0,Google Ads,1
2896,2022-11-06,Germany,Pro,12.24,2,8,1,Direct,2
2897,2023-08-11,,Enterprise,-6.5,4,7,0,Twitter,1
2898,2020-04-24,USA,basic,2.23,3,7,0,Referral,3
2899,2020-03-30,Germany,basic,56.36,3,11,0,Facebook,0
2900,2022-01-11,CA,pro,-2.76,1,11,0,Twitter,1
2901,2024-04-05,United Kingdom,Enterprise,7.51,1,11,0,Facebook,4
2902,2021-09-22,Nigeria,Free,7.72,5,7,0,Facebook,0
2903,2021-07-18,United States,Free,1.69,1,10,0,,0
2904,2024-12-27,,pro,48.31,4,9,0,LinkedIn,0
2905,2020-03-31,US,Enterprise,206.71,2,12,0,Direct,0
2906,2025-02-27,US,Free,103.57,4,9,0,Google Ads,0
2907,2021-04-19,Canada,Pro,17.62,4,10,0,Facebook,1
2908,2021-09-28,Nigeria,Free,100.47,2,9,0,Google Ads,0
2909,2021-03-24,,Pro,210.04,3,9,0,LinkedIn,1
2910,2023-05-18,,Enterprise,19.48,4,7,0,Twitter,1
2911,2024-09-21,USA,basic,99.1,2,10,0,,1
2912,2024-10-20,CAN,basic,47.08,0,10,0,Facebook,2
2913,2022-07-04,United States,Basic,21.41,5,9,1,,2
2914,2024-03-11,Nigeria,basic,49.74,1,11,0,Facebook,0
2915,2025-06-03,United States,basic,7.6,4,12,1,Referral,1
2916,2023-01-29,,basic,15.0,1,9,0,Google Ads,1
2917,2024-03-09,United States,Enterprise,-2.23,2,9,0,Facebook,1
2918,2022-08-30,CA,,19.32,2,15,0,LinkedIn,1
2919,2022-08-04,NGA,basic,7.8,0,9,0,,0
2920,2022-03-25,Nigeria,pro,49.9,2,9,0,,1
2921,2020-11-15,United Kingdom,,6.46,2,10,0,Twitter,1
2922,2023-03-26,CA,Free,-0.14,3,11,0,Google Ads,1
2923,2023-08-10,CA,Pro,4.47,3,8,0,,0
2924,2020-02-01,US,Basic,9.49,2,9,1,Google Ads,1
2925,2024-04-06,,,28.64,1,16,0,Google Ads,0
2926,2021-03-30,CA,,15.55,5,21,0,Google Ads,1
2927,2024-04-02,CA,Enterprise,14.41,3,8,0,Direct,0
2928,2025-05-05,US,basic,3.49,4,9,0,Facebook,1
2929,2025-06-28,,Free,-1.27,4,9,0,,1
2930,2023-02-20,Nigeria,Basic,-9.1,2,8,0,,0
2931,2024-03-30,United States,Enterprise,36.7,3,9,0,Referral,0
2932,2022-10-10,,Free,-1.29,2,7,0,Direct,0
2933,2022-11-18,CAN,Basic,197.27,3,12,0,LinkedIn,1
2934,2022-10-05,US,Basic,0.7,3,6,0,Facebook,1
2935,2023-09-25,CA,Basic,6.14,6,10,0,,1
2936,2025-04-28,UK,Enterprise,13.91,4,8,0,Direct,2
2937,2025-05-04,Canada,Basic,17.07,0,8,0,Facebook,0
2938,2024-09-21,Canada,Enterprise,104.81,4,15,1,Twitter,1
2939,2023-09-29,NGA,Enterprise,11.17,1,11,0,Referral,0
2940,2021-07-30,Germany,Free,52.53,3,10,0,LinkedIn,3
2941,2021-09-20,,basic,2.44,4,14,0,LinkedIn,1
2942,2025-04-27,Nigeria,Free,48.18,5,17,1,Google Ads,1
2943,2025-01-11,Nigeria,,3.43,3,7,0,Twitter,0
2944,2021-07-31,United Kingdom,basic,11.19,1,8,0,Direct,1
2945,2020-04-16,CAN,Free,-4.33,6,10,0,LinkedIn,0
2946,2022-12-15,Canada,basic,-5.05,2,11,0,Facebook,2
2947,2023-06-11,UK,Free,10.55,2,6,0,Referral,1
2948,2023-10-20,US,,-0.76,3,9,0,Google Ads,0
2949,2024-04-15,United Kingdom,pro,24.97,6,7,0,Facebook,0
2950,2025-01-30,CAN,pro,-5.69,2,15,0,,3
2951,2020-11-19,,Free,47.95,3,14,0,Direct,0
2952,2021-08-12,Nigeria,basic,3.3,1,14,0,Google Ads,1
2953,2020-10-06,US,Enterprise,0.89,4,10,0,LinkedIn,1
2954,2022-09-04,US,Basic,6.14,1,8,0,Google Ads,2
2955,2023-08-03,USA,Enterprise,20.73,5,9,1,Twitter,1
2956,2020-07-25,Nigeria,Enterprise,99.75,7,7,0,Direct,1
2957,2023-06-12,United Kingdom,pro,-11.12,5,12,0,Referral,0
2958,2025-03-14,NGA,,101.25,5,10,0,Facebook,1
2959,2022-03-28,UK,Free,44.76,4,15,0,Direct,2
2960,2020-06-02,Nigeria,Basic,22.17,2,5,0,LinkedIn,0
2961,2024-02-22,NGA,Pro,8.79,1,6,0,Twitter,0
2962,2024-12-14,US,Enterprise,199.23,0,8,0,Direct,1
2963,2023-10-12,CA,pro,5.45,2,7,0,Twitter,1
2964,2025-05-18,United States,Enterprise,45.69,2,6,0,Direct,1
2965,2021-12-12,CA,Free,14.13,3,5,0,,2
2966,2022-04-30,UK,Enterprise,7.67,1,11,0,Twitter,1
2967,2021-01-12,US,Enterprise,39.01,0,5,0,Direct,1
2968,2022-04-22,NGA,Pro,16.63,1,8,0,,1
2969,2021-11-06,USA,basic,101.57,2,7,0,Referral,0
2970,2025-05-13,USA,Pro,50.8,3,12,0,Referral,0
2971,2020-08-02,,Enterprise,17.94,4,11,0,LinkedIn,0
2972,2023-06-29,CA,Free,20.46,6,11,0,,0
2973,2021-05-10,Germany,pro,2.29,4,13,0,LinkedIn,1
2974,2022-04-19,United Kingdom,pro,49.33,2,12,0,,0
2975,2020-10-22,CAN,Free,0.13,4,7,0,Direct,1
2976,2025-07-31,United States,,54.22,6,10,0,Referral,1
2977,2023-03-25,Canada,basic,13.99,3,12,1,,0
2978,2025-03-13,USA,Free,19.48,6,16,1,Direct,3
2979,2024-10-17,Canada,,21.17,4,13,0,Google Ads,1
2980,2020-01-15,USA,Basic,19.62,6,13,1,Direct,1
2981,2020-08-04,Germany,Enterprise,17.76,3,8,0,Referral,0
2982,2020-09-16,US,pro,42.18,1,15,0,Facebook,1
2983,2023-10-14,,basic,-7.56,6,16,0,Referral,1
2984,2022-07-10,,pro,-12.96,3,11,0,,1
2985,2022-09-15,United Kingdom,basic,4.28,3,13,0,Referral,2
2986,2021-12-25,CAN,pro,9.31,4,10,0,LinkedIn,2
2987,2022-05-21,CA,,23.16,4,9,0,Twitter,1
2988,2022-09-30,CAN,Pro,12.35,6,8,1,Referral,3
2989,2020-05-20,United States,Basic,0.17,3,11,0,Facebook,1
2990,2023-05-20,United Kingdom,pro,5.04,8,10,0,Google Ads,1
2991,2020-10-01,Nigeria,Basic,24.31,1,13,0,Twitter,2
2992,2020-10-30,,Basic,4.46,1,7,0,,1
2993,2022-10-26,Canada,Pro,42.87,2,8,0,,0
2994,2020-10-30,USA,Free,6.74,3,10,1,LinkedIn,2
2995,2023-04-21,,,10.08,2,10,0,Direct,2
2996,2021-04-06,Nigeria,,7.39,2,13,0,Twitter,2
2997,2020-02-14,NGA,pro,18.46,2,5,0,,2
2998,2023-04-17,Nigeria,Enterprise,8.16,6,9,0,Facebook,1
2999,2024-09-06,US,,16.19,0,8,0,Facebook,1
3000,2025-03-02,Canada,,21.61,8,11,0,Referral,1
3001,2023-07-05,USA,basic,-2.87,1,8,0,Google Ads,4
3002,2021-08-11,Nigeria,Pro,48.29,5,12,0,Google Ads,1
3003,2023-06-22,,pro,52.64,3,13,0,Google Ads,1
3004,2021-12-08,Canada,,12.16,3,6,0,,2
3005,2021-06-29,USA,Pro,11.39,4,11,0,Google Ads,0
3006,2020-12-13,CAN,Free,14.82,5,13,0,Google Ads,0
3007,2023-02-07,United States,basic,18.21,1,6,1,LinkedIn,2
3008,2023-07-12,United Kingdom,Pro,105.92,1,9,0,Twitter,0
3009,2022-01-14,United States,,18.0,2,6,0,Direct,0
3010,2022-11-16,Germany,Free,55.48,1,10,1,,2
3011,2021-04-28,NGA,Pro,6.43,0,6,0,Facebook,1
3012,2025-04-22,,,18.71,4,12,0,Google Ads,3
3013,2024-07-28,UK,Pro,17.74,4,7,0,,1
3014,2020-03-08,CAN,basic,10.8,2,8,0,,0
3015,2020-03-30,CA,,20.81,2,10,0,Direct,1
3016,2022-08-18,CAN,,-5.76,2,17,0,Direct,0
3017,2021-02-16,CAN,Pro,24.82,5,10,0,Referral,0
3018,2024-03-05,Canada,,51.1,2,7,0,Direct,2
3019,2025-04-26,CA,Free,21.59,4,10,0,LinkedIn,1
3020,2021-08-28,NGA,Enterprise,22.38,2,7,0,Facebook,0
3021,2020-09-07,USA,,23.88,3,6,0,Referral,2
3022,2021-01-05,UK,Pro,19.63,5,4,0,,4
3023,2024-11-04,,Enterprise,0.5,4,12,1,Facebook,2
3024,2024-08-12,USA,,3.22,4,10,0,Google Ads,0
3025,2021-04-02,United Kingdom,Enterprise,5.07,5,11,0,Facebook,0
3026,2021-03-26,CAN,Basic,195.76,1,13,1,Google Ads,2
3027,2022-08-20,US,pro,1.56,1,10,0,Facebook,1
3028,2021-03-06,CA,Pro,110.83,1,12,1,LinkedIn,0
3029,2024-09-15,UK,basic,206.14,3,15,0,,0
3030,2021-02-01,Canada,pro,19.3,0,14,0,Google Ads,2
3031,2022-09-22,United States,Free,55.46,4,10,0,LinkedIn,1
3032,2020-06-15,Germany,basic,6.62,4,11,0,Direct,1
3033,2021-10-24,UK,Pro,19.22,2,11,0,Direct,0
3034,2024-06-11,USA,Free,1.63,5,14,0,,2
3035,2020-04-06,CAN,Enterprise,13.44,3,9,0,Google Ads,0
3036,2020-05-15,,pro,92.45,3,7,0,Twitter,1
3037,2024-01-08,UK,pro,10.39,3,8,1,Google Ads,0
3038,2024-07-24,CAN,Pro,7.26,2,9,0,Direct,1
3039,2021-07-09,USA,Basic,-3.82,1,10,0,Facebook,0
3040,2025-01-17,NGA,,13.99,4,13,0,Referral,1
3041,2020-01-23,Canada,Pro,49.83,3,12,0,Direct,0
3042,2023-10-28,NGA,Pro,10.91,4,8,0,Google Ads,1
3043,2022-08-01,Nigeria,pro,6.59,4,11,0,Facebook,4
3044,2023-06-05,USA,basic,52.87,4,10,0,Google Ads,1
3045,2023-08-19,USA,Basic,15.85,3,13,1,LinkedIn,0
3046,2023-12-19,NGA,Free,11.9,3,15,1,LinkedIn,2
3047,2024-09-11,UK,Enterprise,2.63,6,11,0,Facebook,0
3048,2020-11-16,Germany,Free,-5.39,1,9,0,LinkedIn,1
3049,2023-03-26,United States,Basic,8.68,5,17,0,Direct,0
3050,2023-09-22,Nigeria,Enterprise,-6.55,4,6,0,Facebook,0
3051,2021-06-11,CAN,,4.39,4,10,0,LinkedIn,0
3052,2021-12-13,CAN,basic,48.5,3,12,1,Referral,2
3053,2022-09-20,CA,Free,8.12,5,8,0,Direct,3
3054,2022-03-16,US,Free,91.28,0,16,0,Google Ads,1
3055,2023-05-28,United States,Pro,20.23,2,12,0,Google Ads,1
3056,2024-03-04,US,Free,-7.5,1,8,0,LinkedIn,2
3057,2023-09-30,Nigeria,Basic,7.92,3,16,0,Referral,0
3058,2022-09-08,USA,,52.98,3,6,0,LinkedIn,0
3059,2022-02-27,CA,Free,3.77,2,8,0,Twitter,0
3060,2021-06-07,Canada,Enterprise,2.58,4,10,0,LinkedIn,0
3061,2020-10-20,,Free,47.68,5,10,0,,0
3062,2020-04-07,Nigeria,,110.62,0,13,0,Facebook,1
3063,2025-03-21,United States,Free,5.72,4,13,0,Direct,1
3064,2023-02-21,United States,basic,24.87,3,4,0,LinkedIn,3
3065,2024-03-18,Canada,pro,50.08,2,10,0,Google Ads,3
3066,2025-02-23,Nigeria,Pro,-6.13,5,6,0,Referral,3
3067,2023-08-30,United States,Pro,21.8,4,14,0,Direct,1
3068,2021-09-11,Nigeria,Basic,3.84,2,9,1,LinkedIn,0
3069,2022-11-17,Nigeria,,8.8,7,8,0,,1
3070,2023-01-29,US,,49.83,4,13,0,,1
3071,2024-11-09,CAN,,106.46,2,13,1,,1
3072,2023-05-10,,Enterprise,-2.85,0,11,0,Google Ads,0
3073,2024-08-16,UK,Basic,62.02,2,13,0,Facebook,3
3074,2020-10-08,United States,Enterprise,10.31,3,7,1,,0
3075,2022-08-06,Nigeria,Pro,2.08,2,10,1,,0
3076,2024-09-09,US,,17.11,6,7,1,Twitter,0
3077,2021-04-11,Nigeria,pro,17.04,3,4,0,Twitter,2
3078,2020-07-09,US,Enterprise,-0.53,3,14,0,Twitter,0
3079,2021-12-01,United States,Basic,87.29,2,12,0,,0
3080,2021-07-24,Canada,Basic,26.49,3,13,0,Twitter,0
3081,2022-09-20,United States,Enterprise,42.22,2,12,0,Facebook,1
3082,2022-01-12,Canada,Pro,18.16,2,8,0,Direct,1
3083,2021-11-27,CA,basic,47.15,4,10,0,,1
3084,2020-12-21,UK,Pro,53.77,1,9,0,Facebook,0
3085,2024-05-06,CA,Free,3.7,3,8,0,Google Ads,0
3086,2022-05-27,UK,basic,3.84,1,7,0,Facebook,1
3087,2020-08-24,CAN,basic,48.62,2,10,0,LinkedIn,2
3088,2025-04-28,Canada,,-0.66,5,8,0,,1
3089,2024-03-09,Canada,Enterprise,-11.41,4,9,0,Google Ads,0
3090,2024-01-24,Germany,,13.18,2,9,0,Direct,0
3091,2023-02-09,CA,,6.82,8,5,1,Google Ads,0
3092,2023-02-23,USA,,14.87,2,10,0,Referral,0
3093,2021-03-17,CA,Enterprise,56.55,3,14,0,Twitter,0
3094,2020-07-29,United States,Enterprise,93.64,3,13,0,Twitter,1
3095,2025-06-21,United States,basic,44.2,2,6,0,Referral,2
3096,2022-12-12,US,basic,-2.44,3,11,0,Direct,1
3097,2022-06-07,US,pro,19.39,7,10,0,,0
3098,2023-11-06,UK,Free,-0.35,0,10,1,Google Ads,3
3099,2020-11-11,,,-2.07,2,11,0,Google Ads,1
3100,2024-11-23,NGA,Basic,96.27,3,11,0,Referral,2
3101,2022-09-14,,basic,8.15,3,12,0,Twitter,0
3102,2022-01-03,CAN,Basic,58.86,0,11,0,Facebook,2
3103,2020-07-16,United Kingdom,pro,-0.94,5,9,0,Facebook,0
3104,2025-07-03,Nigeria,pro,51.38,3,7,0,Google Ads,0
3105,2024-12-28,NGA,Free,15.38,6,13,0,Facebook,0
3106,2024-04-21,United States,Pro,17.62,3,3,0,Twitter,2
3107,2023-02-22,UK,Enterprise,10.22,4,13,0,Twitter,0
3108,2020-11-19,CA,basic,-4.82,4,7,0,Google Ads,0
3109,2021-03-30,CAN,Free,-5.76,2,14,0,Google Ads,2
3110,2025-03-30,UK,,22.67,2,7,0,Twitter,1
3111,2024-06-03,United Kingdom,Basic,9.2,4,7,1,,0
3112,2023-06-27,United States,,45.82,4,12,1,Google Ads,1
3113,2025-07-03,,Free,102.83,3,9,0,Google Ads,0
3114,2022-09-22,Germany,,15.06,2,8,1,Google Ads,1
3115,2020-10-03,Germany,Pro,63.03,2,11,0,Direct,1
3116,2022-02-22,US,Free,91.86,4,8,0,Referral,0
3117,2021-09-01,CAN,pro,204.0,3,10,0,Google Ads,3
3118,2020-08-18,CAN,Free,42.06,3,11,0,Direct,3
3119,2023-01-26,United States,,44.93,3,8,0,Google Ads,0
3120,2022-03-13,Canada,Free,95.22,3,8,0,Twitter,2
3121,2024-06-02,US,,2.05,3,10,0,Google Ads,0
3122,2021-01-11,UK,basic,20.47,2,8,0,Google Ads,0
3123,2022-06-19,US,Basic,-10.15,4,10,0,,0
3124,2023-08-19,United States,Enterprise,10.8,3,12,0,,2
3125,2025-01-22,United Kingdom,Basic,27.78,1,8,0,Google Ads,2
3126,2023-07-27,NGA,Basic,38.57,2,8,0,Facebook,0
3127,2025-04-26,CAN,basic,4.19,1,9,0,Referral,0
3128,2022-07-08,US,Enterprise,13.28,2,13,0,Referral,0
3129,2021-08-04,CA,,49.61,5,7,0,Direct,1
3130,2021-12-15,,pro,0.93,3,10,0,Facebook,0
3131,2020-03-16,USA,,26.77,0,5,0,Google Ads,1
3132,2021-08-10,Germany,basic,-3.85,1,14,0,Referral,0
3133,2021-08-29,NGA,Pro,10.67,0,6,0,,2
3134,2023-10-17,Canada,Free,-3.23,3,7,0,Twitter,1
3135,2020-12-16,UK,Basic,1.84,1,14,1,Facebook,1
3136,2020-06-18,UK,Free,-4.83,1,3,1,,0
3137,2023-07-06,Canada,pro,1.43,4,10,0,LinkedIn,2
3138,2022-01-23,NGA,basic,17.19,2,8,0,Twitter,3
3139,2020-02-23,CAN,Free,54.04,4,8,0,LinkedIn,0
3140,2020-02-04,United States,pro,18.45,1,10,1,LinkedIn,1
3141,2021-08-06,NGA,Free,-9.48,2,10,0,Facebook,0
3142,2022-07-02,USA,Basic,44.69,2,10,0,LinkedIn,0
3143,2025-05-19,,Free,25.54,2,12,0,Referral,0
3144,2024-07-14,US,,6.88,4,9,0,Twitter,0
3145,2020-03-06,Germany,,13.62,2,7,0,Facebook,1
3146,2023-08-04,NGA,Free,11.57,1,14,0,Referral,3
3147,2021-07-24,Germany,Free,25.69,6,14,0,,1
3148,2022-07-15,Canada,Pro,9.8,0,13,0,Facebook,1
3149,2020-02-26,CAN,Free,34.14,2,13,0,Facebook,2
3150,2023-05-21,Nigeria,basic,-0.88,3,15,0,Referral,0
3151,2023-05-04,United Kingdom,basic,201.79,1,13,0,Google Ads,2
3152,2020-09-01,United States,Enterprise,24.74,3,8,0,Twitter,1
3153,2021-03-27,UK,basic,102.19,3,12,0,Google Ads,1
3154,2023-09-19,Nigeria,Enterprise,15.45,3,5,0,Facebook,1
3155,2020-10-08,NGA,Pro,97.39,0,12,0,Direct,0
3156,2020-11-29,Germany,,18.04,2,9,1,Referral,1
3157,2021-03-12,CAN,basic,112.9,1,6,0,Google Ads,2
3158,2020-11-20,Germany,basic,97.69,1,8,0,Facebook,0
3159,2024-07-05,USA,basic,110.05,4,12,0,,2
3160,2023-09-26,Germany,Free,-0.28,3,11,0,LinkedIn,1
3161,2021-03-13,US,Enterprise,-5.24,1,9,0,Twitter,2
3162,2024-08-01,NGA,,46.32,1,11,0,Referral,2
3163,2022-07-05,UK,basic,49.27,1,10,0,LinkedIn,1
3164,2022-03-25,CA,Pro,104.96,4,14,0,Google Ads,2
3165,2020-06-19,United Kingdom,Free,13.41,6,10,0,LinkedIn,1
3166,2025-07-23,US,Basic,-2.78,1,11,0,Facebook,0
3167,2024-03-19,,,5.71,4,10,0,,0
3168,2024-07-26,UK,Pro,18.56,3,6,0,LinkedIn,2
3169,2023-09-22,,basic,-2.32,5,11,0,Twitter,1
3170,2022-09-06,CAN,,6.07,1,10,0,Twitter,3
3171,2024-03-04,US,,17.5,3,11,1,LinkedIn,1
3172,2020-08-03,US,,2.88,4,7,0,Google Ads,2
3173,2022-05-20,USA,Basic,5.31,4,9,1,Referral,0
3174,2023-06-14,UK,Pro,5.01,1,6,0,Direct,0
3175,2022-09-26,Canada,Pro,54.31,4,13,0,LinkedIn,0
3176,2021-03-27,US,,14.22,6,8,0,Twitter,1
3177,2020-07-08,United Kingdom,Free,9.57,6,14,0,Facebook,2
3178,2021-12-16,CA,pro,47.64,3,4,0,Google Ads,1
3179,2021-11-29,Canada,pro,13.38,5,6,1,Facebook,1
3180,2020-07-19,Canada,Free,18.59,3,11,0,Referral,1
3181,2023-02-01,,Basic,6.5,4,10,0,Twitter,0
3182,2024-06-14,NGA,Enterprise,-2.61,2,14,0,Referral,4
3183,2025-06-03,USA,basic,24.71,1,17,0,Twitter,4
3184,2023-04-29,CA,,52.48,5,8,0,LinkedIn,0
3185,2020-01-22,Germany,basic,54.16,6,12,0,Direct,3
3186,2022-03-29,,Basic,15.75,1,9,0,LinkedIn,1
3187,2022-12-25,Germany,Pro,17.24,1,12,0,Referral,1
3188,2020-02-23,Nigeria,Basic,56.0,1,9,0,Google Ads,1
3189,2020-10-17,UK,pro,48.67,4,14,0,Twitter,0
3190,2020-03-31,USA,Enterprise,103.53,4,12,0,Referral,1
3191,2025-06-20,US,Basic,23.8,4,13,0,Twitter,1
3192,2022-05-24,USA,,-3.67,3,8,0,LinkedIn,0
3193,2021-08-09,UK,Pro,13.57,2,11,1,,1
3194,2021-12-02,Germany,Free,107.11,4,8,0,LinkedIn,0
3195,2024-02-16,Nigeria,,23.28,3,5,1,Twitter,1
3196,2021-09-03,CAN,pro,0.84,3,5,0,Referral,2
3197,2023-04-22,United Kingdom,pro,56.19,2,6,0,Direct,2
3198,2020-02-06,UK,Enterprise,99.12,5,6,0,Direct,0
3199,2020-12-28,CA,Pro,2.77,6,9,1,Twitter,0
3200,2024-04-19,Nigeria,basic,203.22,2,17,1,Twitter,1
3201,2023-11-25,USA,Free,19.37,3,10,0,,2
3202,2022-04-15,Nigeria,pro,53.18,2,16,1,Google Ads,0
3203,2020-04-25,CAN,pro,203.2,2,13,0,LinkedIn,2
3204,2024-05-14,United Kingdom,basic,-2.32,2,13,0,Google Ads,0
3205,2024-11-13,US,basic,22.3,1,10,0,,1
3206,2024-12-23,US,Pro,-8.15,1,6,0,LinkedIn,0
3207,2021-06-13,Canada,,25.22,2,15,0,Direct,1
3208,2021-07-29,Germany,basic,16.91,5,12,0,Facebook,3
3209,2022-05-09,CA,pro,17.64,3,11,0,Referral,2
3210,2024-06-02,USA,basic,9.95,3,11,0,Google Ads,2
3211,2023-11-30,United Kingdom,Basic,-5.46,5,6,0,,1
3212,2021-01-24,UK,basic,47.76,3,7,0,LinkedIn,3
