signup_date,country,plan_type,monthly_revenue,active_users,logins_last_30_days,churned,referral_source,support_tickets,year,month,day
2022-04-03,Canada,Free,0,2,6,Yes,Referral,1,2022,Apr,3
2023-12-17,Canada,Enterprise,500,1,5,No,Referral,0,2023,Dec,17
2023-03-08,Canada,Basic,50,4,11,No,Direct,1,2023,Mar,8
2022-05-03,Canada,Enterprise,500,2,9,No,LinkedIn,0,2022,May,3
2025-02-25,Canada,Enterprise,500,5,11,No,Referral,1,2025,Feb,25
2022-05-23,Canada,Enterprise,500,4,6,No,Referral,1,2022,May,23
2022-07-16,Nigeria,Enterprise,500,3,9,No,Referral,0,2022,Jul,16
2024-10-13,Canada,Basic,50,2,8,No,Google Ads,1,2024,Oct,13
2020-04-13,United kingdom,Free,0,2,13,No,Referral,1,2020,Apr,13
2020-10-30,Canada,Basic,50,2,9,No,Referral,0,2020,Oct,30
2024-03-27,Canada,Basic,50,6,13,No,Direct,1,2024,Mar,27
2022-11-25,Nigeria,Enterprise,500,4,10,No,Direct,0,2022,Nov,25
2022-07-25,Nigeria,Free,0,2,8,No,Direct,0,2022,Jul,25
2022-01-03,Canada,Basic,50,5,11,No,Direct,3,2022,Jan,3
2020-01-16,United states,Basic,50,2,19,No,Referral,2,2020,Jan,16
2020-11-09,United states,Premium,100,0,11,No,Direct,1,2020,Nov,9
2023-01-15,Canada,Free,0,2,11,No,Referral,1,2023,Jan,15
2023-05-16,United states,Enterprise,500,3,12,No,Direct,3,2023,May,16
2023-07-26,United kingdom,Premium,100,3,6,No,Facebook,0,2023,Jul,26
2021-04-14,United states,Premium,100,1,17,No,Direct,0,2021,Apr,14
2024-04-03,Nigeria,Basic,50,3,12,No,Referral,1,2024,Apr,3
2023-12-05,Canada,Free,0,3,7,No,Direct,0,2023,Dec,5
2022-03-07,United kingdom,Free,0,2,7,Yes,Direct,2,2022,Mar,7
2022-05-21,Canada,Basic,50,2,11,No,LinkedIn,0,2022,May,21
2020-02-09,United states,Premium,100,3,7,No,Google Ads,0,2020,Feb,9
2022-10-02,Nigeria,Free,0,3,13,No,Google Ads,0,2022,Oct,2
2022-02-03,Canada,Basic,50,4,6,No,Google Ads,1,2022,Feb,3
2021-04-16,Canada,Premium,100,5,15,No,Referral,1,2021,Apr,16
2021-08-18,Canada,Premium,100,5,10,Yes,Referral,1,2021,Aug,18
2022-11-11,Canada,Basic,50,3,13,No,Twitter,0,2022,Nov,11
2023-11-03,Canada,Enterprise,500,3,7,No,Facebook,1,2023,Nov,3
2023-01-01,Nigeria,Basic,50,5,16,No,Twitter,1,2023,Jan,1
2020-04-14,United states,Basic,50,2,9,No,Referral,0,2020,Apr,14
2021-01-20,Nigeria,Premium,100,4,9,Yes,Facebook,1,2021,Jan,20
2021-05-27,Nigeria,Premium,100,4,18,No,LinkedIn,1,2021,May,27
2025-01-14,Canada,Basic,50,5,9,No,Twitter,0,2025,Jan,14
2020-08-07,United states,Basic,50,2,10,No,Twitter,3,2020,Aug,7
2022-05-15,Canada,Basic,50,2,4,No,Direct,0,2022,May,15
2021-01-31,Germany,Enterprise,500,4,10,No,Direct,2,2021,Jan,31
2024-09-27,Canada,Enterprise,500,1,10,No,Google Ads,0,2024,Sep,27
2024-04-27,United states,Premium,100,1,11,Yes,Facebook,0,2024,Apr,27
2021-12-07,Canada,Basic,50,2,6,Yes,Twitter,0,2021,Dec,7
2021-02-20,United states,Free,0,1,6,No,Direct,1,2021,Feb,20
2022-11-16,United states,Premium,100,2,10,No,Facebook,3,2022,Nov,16
2022-07-28,United states,Premium,100,5,9,No,Google Ads,0,2022,Jul,28
2020-01-15,United states,Enterprise,500,4,9,No,Direct,2,2020,Jan,15
2021-11-27,Canada,Free,0,2,12,No,Google Ads,1,2021,Nov,27
2023-06-08,Canada,Basic,50,4,8,No,Google Ads,0,2023,Jun,8
2024-11-28,Nigeria,Basic,50,3,7,Yes,Google Ads,0,2024,Nov,28
2024-06-20,United states,Basic,50,4,10,No,Google Ads,2,2024,Jun,20
2023-01-08,United states,Premium,100,4,13,No,Twitter,1,2023,Jan,8
2023-02-12,United states,Premium,100,0,8,No,Twitter,0,2023,Feb,12
2024-10-19,United states,Premium,100,1,9,No,Referral,4,2024,Oct,19
2020-05-04,Germany,Premium,100,7,6,No,Direct,1,2020,May,4
2020-01-22,United states,Premium,100,2,7,Yes,Facebook,2,2020,Jan,22
2024-11-26,United states,Premium,100,0,10,No,Referral,1,2024,Nov,26
2022-03-26,Germany,Enterprise,500,5,7,No,Referral,0,2022,Mar,26
2022-10-04,Nigeria,Basic,50,4,8,No,Referral,2,2022,Oct,4
2022-03-09,Germany,Basic,50,5,10,No,Google Ads,0,2022,Mar,9
2023-11-05,Germany,Free,0,2,11,No,Google Ads,1,2023,Nov,5
2025-04-29,United states,Basic,50,5,17,No,Facebook,2,2025,Apr,29
2024-04-25,Nigeria,Free,0,1,9,No,Twitter,0,2024,Apr,25
2025-05-07,United kingdom,Premium,100,4,11,No,Direct,1,2025,May,7
2020-11-09,United states,Premium,100,2,9,No,Direct,2,2020,Nov,9
2022-01-27,Canada,Enterprise,500,4,12,No,Referral,0,2022,Jan,27
2022-05-19,United states,Free,0,5,13,No,Facebook,0,2022,May,19
2021-02-10,Nigeria,Free,0,0,9,No,Google Ads,1,2021,Feb,10
2020-12-24,Nigeria,Enterprise,500,2,10,No,Facebook,1,2020,Dec,24
2022-06-22,United states,Enterprise,500,1,11,No,Facebook,1,2022,Jun,22
2022-06-24,United states,Enterprise,500,5,9,No,Direct,2,2022,Jun,24
2021-10-16,Canada,Basic,50,2,11,No,LinkedIn,1,2021,Oct,16
2023-11-13,United states,Basic,50,2,12,No,Facebook,2,2023,Nov,13
2020-05-26,Nigeria,Basic,50,5,11,No,Google Ads,0,2020,May,26
2023-02-10,United states,Premium,100,2,9,Yes,Google Ads,2,2023,Feb,10
2021-06-15,United states,Free,0,4,14,No,Twitter,1,2021,Jun,15
2020-07-07,Canada,Premium,100,3,10,No,Twitter,1,2020,Jul,7
2024-10-16,Canada,Premium,100,1,10,Yes,Google Ads,2,2024,Oct,16
2023-06-10,Nigeria,Basic,50,9,10,No,Google Ads,1,2023,Jun,10
2022-11-05,United states,Free,0,5,4,No,Google Ads,2,2022,Nov,5
2022-10-31,United states,Basic,50,2,14,No,LinkedIn,1,2022,Oct,31
2023-03-11,Canada,Basic,50,4,9,Yes,Referral,0,2023,Mar,11
2022-05-18,Canada,Basic,50,3,9,No,Twitter,1,2022,May,18
2025-07-30,United states,Premium,100,2,6,No,LinkedIn,1,2025,Jul,30
2024-04-14,Canada,Free,0,2,6,No,LinkedIn,2,2024,Apr,14
2023-11-01,Germany,Premium,100,2,10,Yes,Google Ads,1,2023,Nov,1
2020-07-20,United kingdom,Basic,50,1,14,No,Direct,1,2020,Jul,20
2022-10-24,United states,Premium,100,6,12,No,Facebook,0,2022,Oct,24
2025-01-07,United states,Basic,50,4,7,No,Google Ads,2,2025,Jan,7
2021-09-16,Nigeria,Basic,50,3,11,No,Twitter,1,2021,Sep,16
2022-09-01,United states,Basic,50,6,10,No,Twitter,0,2022,Sep,1
2021-05-21,Nigeria,Basic,50,5,8,No,Twitter,1,2021,May,21
2024-03-29,Germany,Premium,100,2,12,No,Twitter,1,2024,Mar,29
2023-05-07,United states,Basic,50,0,12,Yes,Facebook,1,2023,May,7
2022-05-30,Canada,Enterprise,500,1,12,No,Twitter,0,2022,May,30
2025-05-01,Nigeria,Free,0,2,8,No,LinkedIn,2,2025,May,1
2023-04-07,United states,Free,0,4,7,No,Facebook,0,2023,Apr,7
2020-01-25,United states,Basic,50,1,17,No,Direct,0,2020,Jan,25
2023-04-18,Nigeria,Free,0,2,9,No,Facebook,3,2023,Apr,18
2023-04-24,United states,Premium,100,1,9,No,LinkedIn,2,2023,Apr,24
2021-09-12,Nigeria,Premium,100,4,9,No,Twitter,1,2021,Sep,12
2022-05-17,Canada,Free,0,5,12,No,Direct,2,2022,May,17
2023-08-26,United kingdom,Free,0,3,13,No,Twitter,1,2023,Aug,26
2025-02-10,Germany,Premium,100,1,14,No,Twitter,2,2025,Feb,10
2020-12-19,United states,Enterprise,500,2,6,Yes,Twitter,3,2020,Dec,19
2020-02-22,Canada,Premium,100,3,4,Yes,Google Ads,0,2020,Feb,22
2020-02-26,United states,Enterprise,500,0,4,No,Google Ads,1,2020,Feb,26
2023-06-20,United states,Premium,100,4,10,No,Google Ads,3,2023,Jun,20
2020-01-09,Nigeria,Basic,50,3,10,No,Google Ads,2,2020,Jan,9
2020-09-04,United kingdom,Premium,100,3,10,No,Direct,1,2020,Sep,4
2021-02-11,Nigeria,Premium,100,3,11,No,Twitter,1,2021,Feb,11
2020-12-01,Canada,Premium,100,2,8,No,LinkedIn,1,2020,Dec,1
2022-10-13,Canada,Premium,100,1,13,No,LinkedIn,3,2022,Oct,13
2020-03-22,Canada,Basic,50,5,11,No,Referral,0,2020,Mar,22
2022-10-28,United states,Basic,50,4,7,No,LinkedIn,0,2022,Oct,28
2020-08-20,United states,Premium,100,2,20,No,Google Ads,3,2020,Aug,20
2025-07-30,Canada,Basic,50,2,11,No,Google Ads,1,2025,Jul,30
2023-05-23,Canada,Premium,100,3,12,No,Facebook,1,2023,May,23
2020-05-28,United kingdom,Basic,50,0,10,No,Referral,0,2020,May,28
2023-11-10,Canada,Enterprise,500,7,11,No,LinkedIn,1,2023,Nov,10
2020-08-05,Nigeria,Enterprise,500,1,13,No,Referral,2,2020,Aug,5
2023-01-13,Nigeria,Premium,100,3,7,No,Twitter,0,2023,Jan,13
2023-12-26,Canada,Enterprise,500,0,11,No,Twitter,1,2023,Dec,26
2025-05-21,United states,Basic,50,3,10,No,Twitter,1,2025,May,21
2024-08-23,United states,Enterprise,500,2,6,No,LinkedIn,3,2024,Aug,23
2024-10-23,Nigeria,Premium,100,1,10,No,Facebook,2,2024,Oct,23
2021-03-21,United kingdom,Premium,100,3,14,No,Facebook,0,2021,Mar,21
2020-06-28,United states,Premium,100,2,5,No,LinkedIn,1,2020,Jun,28
2023-10-13,United states,Premium,100,3,8,No,LinkedIn,1,2023,Oct,13
2025-03-11,Canada,Enterprise,500,3,5,No,Direct,1,2025,Mar,11
2022-12-20,Nigeria,Premium,100,6,9,No,LinkedIn,1,2022,Dec,20
2020-07-12,United kingdom,Enterprise,500,1,8,No,Direct,0,2020,Jul,12
2025-07-20,United states,Basic,50,2,11,No,LinkedIn,2,2025,Jul,20
2022-01-15,United states,Basic,50,1,5,No,LinkedIn,0,2022,Jan,15
2024-10-04,Nigeria,Basic,50,1,9,Yes,Google Ads,1,2024,Oct,4
2023-04-18,United states,Basic,50,3,7,No,Direct,3,2023,Apr,18
2020-06-02,United kingdom,Premium,100,1,16,No,Twitter,2,2020,Jun,2
2021-01-07,United states,Basic,50,4,9,No,Direct,0,2021,Jan,7
2024-09-16,United states,Basic,50,4,12,No,Direct,0,2024,Sep,16
2021-06-19,United states,Enterprise,500,3,11,No,Facebook,0,2021,Jun,19
2022-11-30,Canada,Free,0,5,7,No,LinkedIn,0,2022,Nov,30
2021-04-22,Canada,Basic,50,2,10,No,Referral,0,2021,Apr,22
2020-08-27,Canada,Enterprise,500,2,10,No,Referral,1,2020,Aug,27
2025-02-18,Nigeria,Premium,100,2,8,No,Twitter,0,2025,Feb,18
2020-05-09,Canada,Premium,100,4,10,Yes,Direct,1,2020,May,9
2024-02-19,Canada,Basic,50,1,9,No,Referral,1,2024,Feb,19
2024-10-17,Canada,Basic,50,4,9,No,Referral,0,2024,Oct,17
2024-10-20,United states,Premium,100,4,9,No,Facebook,2,2024,Oct,20
2025-02-21,United kingdom,Basic,50,3,13,No,Twitter,0,2025,Feb,21
2023-06-14,United states,Premium,100,5,11,No,Twitter,0,2023,Jun,14
2024-04-26,Germany,Basic,50,4,17,No,Twitter,0,2024,Apr,26
2020-04-13,United kingdom,Premium,100,3,6,No,LinkedIn,1,2020,Apr,13
2023-07-21,Canada,Free,0,3,11,No,Google Ads,1,2023,Jul,21
2022-07-02,Nigeria,Basic,50,1,12,No,Facebook,1,2022,Jul,2
2024-01-15,United states,Basic,50,2,16,No,Twitter,1,2024,Jan,15
2023-03-03,Canada,Basic,50,3,8,No,Facebook,3,2023,Mar,3
2021-01-26,United states,Basic,50,2,16,No,Referral,0,2021,Jan,26
2024-02-27,United states,Enterprise,500,4,15,No,Referral,1,2024,Feb,27
2020-07-29,Canada,Enterprise,500,3,7,No,Twitter,1,2020,Jul,29
2022-09-29,United states,Enterprise,500,2,9,No,Google Ads,1,2022,Sep,29
2023-05-07,Nigeria,Enterprise,500,2,16,No,Google Ads,2,2023,May,7
2024-06-03,Germany,Basic,50,3,12,No,LinkedIn,0,2024,Jun,3
2021-11-30,United states,Basic,50,6,4,No,Twitter,0,2021,Nov,30
2020-06-23,Nigeria,Premium,100,4,17,Yes,Google Ads,3,2020,Jun,23
2024-11-03,Nigeria,Enterprise,500,3,9,No,Facebook,0,2024,Nov,3
2025-04-21,United states,Free,0,3,10,No,Twitter,3,2025,Apr,21
2023-02-08,Nigeria,Enterprise,500,2,5,No,Google Ads,3,2023,Feb,8
2021-06-09,Germany,Enterprise,500,5,5,No,Facebook,0,2021,Jun,9
2024-12-15,United states,Premium,100,4,13,No,Referral,1,2024,Dec,15
2023-09-29,Nigeria,Basic,50,5,9,No,Google Ads,1,2023,Sep,29
2021-12-16,United states,Premium,100,5,3,No,Referral,1,2021,Dec,16
2023-07-13,Nigeria,Premium,100,3,10,No,LinkedIn,3,2023,Jul,13
2024-03-21,Canada,Premium,100,1,6,Yes,Twitter,1,2024,Mar,21
2024-07-07,United states,Basic,50,2,5,No,Facebook,0,2024,Jul,7
2022-03-25,United states,Premium,100,1,12,No,Referral,0,2022,Mar,25
2021-03-08,Nigeria,Free,0,2,7,No,Google Ads,0,2021,Mar,8
2023-02-01,United states,Basic,50,3,12,Yes,LinkedIn,1,2023,Feb,1
2024-08-01,United states,Premium,100,5,7,No,LinkedIn,2,2024,Aug,1
2022-12-15,United states,Basic,50,3,13,No,LinkedIn,1,2022,Dec,15
2021-07-22,Nigeria,Premium,100,2,13,No,LinkedIn,0,2021,Jul,22
2021-05-09,Nigeria,Premium,100,2,2,No,Facebook,4,2021,May,9
2022-06-17,Canada,Basic,50,3,12,No,LinkedIn,1,2022,Jun,17
2020-08-27,Canada,Basic,50,3,16,No,Facebook,2,2020,Aug,27
2024-07-12,Canada,Basic,50,1,6,No,LinkedIn,0,2024,Jul,12
2023-11-22,United kingdom,Basic,50,0,10,Yes,Google Ads,1,2023,Nov,22
2025-05-07,United states,Enterprise,500,4,6,No,Facebook,1,2025,May,7
2020-01-02,Germany,Premium,100,6,10,Yes,Facebook,2,2020,Jan,2
2025-07-04,United kingdom,Enterprise,500,6,11,No,Twitter,1,2025,Jul,4
2022-01-18,United states,Premium,100,6,13,No,Twitter,0,2022,Jan,18
2023-02-20,United states,Premium,100,3,9,No,Twitter,2,2023,Feb,20
2021-07-22,United kingdom,Premium,100,4,8,Yes,Referral,0,2021,Jul,22
2022-09-17,United states,Free,0,7,12,No,Referral,0,2022,Sep,17
2024-09-17,Germany,Premium,100,6,10,No,Direct,0,2024,Sep,17
2024-07-17,United states,Enterprise,500,2,14,No,Twitter,0,2024,Jul,17
2021-05-02,United kingdom,Basic,50,3,8,No,Twitter,1,2021,May,2
2022-11-27,United states,Free,0,4,11,Yes,LinkedIn,2,2022,Nov,27
2024-06-06,United states,Free,0,2,9,Yes,LinkedIn,2,2024,Jun,6
2023-05-17,Germany,Free,0,3,7,No,LinkedIn,1,2023,May,17
2021-08-06,United kingdom,Basic,50,3,10,No,Direct,0,2021,Aug,6
2020-11-20,Germany,Basic,50,3,7,Yes,Twitter,1,2020,Nov,20
2024-09-24,Nigeria,Premium,100,3,5,No,Facebook,0,2024,Sep,24
2022-04-30,United states,Basic,50,1,7,No,Facebook,0,2022,Apr,30
2020-12-06,Nigeria,Basic,50,4,7,No,Facebook,0,2020,Dec,6
2022-08-28,United states,Premium,100,2,9,No,Facebook,0,2022,Aug,28
2020-11-09,Canada,Basic,50,2,15,No,Direct,0,2020,Nov,9
2020-01-23,United states,Premium,100,5,13,No,LinkedIn,0,2020,Jan,23
2022-05-31,Nigeria,Premium,100,5,6,Yes,Direct,1,2022,May,31
2020-06-19,United kingdom,Premium,100,1,8,No,Referral,0,2020,Jun,19
2023-12-02,United states,Premium,100,3,6,No,Direct,1,2023,Dec,2
2024-04-23,Nigeria,Premium,100,6,8,No,Referral,3,2024,Apr,23
2020-11-05,Canada,Premium,100,1,11,No,Referral,1,2020,Nov,5
2022-11-02,United kingdom,Premium,100,0,9,No,Direct,0,2022,Nov,2
2020-10-20,United states,Basic,50,3,10,No,Direct,0,2020,Oct,20
2022-04-17,Canada,Basic,50,2,9,No,Direct,1,2022,Apr,17
2022-10-24,United kingdom,Premium,100,3,15,No,Facebook,1,2022,Oct,24
2024-08-08,United kingdom,Basic,50,6,10,No,Direct,3,2024,Aug,8
2021-03-07,United kingdom,Free,0,1,12,No,LinkedIn,0,2021,Mar,7
2025-02-28,Canada,Enterprise,500,1,12,No,Referral,1,2025,Feb,28
2023-10-28,Nigeria,Premium,100,4,11,No,Twitter,2,2023,Oct,28
2023-07-31,United kingdom,Premium,100,7,10,No,Facebook,1,2023,Jul,31
2022-06-08,United states,Premium,100,1,6,No,Referral,3,2022,Jun,8
2024-06-22,United states,Basic,50,2,4,No,Referral,1,2024,Jun,22
2020-01-27,United states,Premium,100,4,14,No,Facebook,1,2020,Jan,27
2020-11-11,United states,Premium,100,0,9,No,Twitter,0,2020,Nov,11
2023-12-13,United states,Premium,100,3,15,No,Twitter,0,2023,Dec,13
2022-02-03,United kingdom,Premium,100,2,11,No,Google Ads,0,2022,Feb,3
2021-06-15,United states,Premium,100,4,11,No,Facebook,1,2021,Jun,15
2024-03-25,United states,Premium,100,3,11,No,LinkedIn,0,2024,Mar,25
2024-08-05,Nigeria,Free,0,1,8,No,LinkedIn,1,2024,Aug,5
2023-02-22,United states,Premium,100,5,11,No,LinkedIn,1,2023,Feb,22
2024-11-29,Nigeria,Premium,100,4,9,Yes,Twitter,1,2024,Nov,29
2021-09-04,Nigeria,Premium,100,1,10,No,Google Ads,1,2021,Sep,4
2020-09-23,United states,Premium,100,3,5,No,Google Ads,2,2020,Sep,23
2022-01-27,United states,Enterprise,500,4,12,No,Google Ads,1,2022,Jan,27
2020-10-25,United states,Basic,50,0,7,No,Google Ads,0,2020,Oct,25
2024-02-16,Canada,Premium,100,6,15,No,Google Ads,1,2024,Feb,16
2022-08-09,Germany,Premium,100,1,10,No,LinkedIn,2,2022,Aug,9
2021-08-04,Canada,Enterprise,500,3,9,No,LinkedIn,1,2021,Aug,4
2025-07-27,Canada,Basic,50,2,10,No,LinkedIn,0,2025,Jul,27
2025-04-27,Nigeria,Free,0,2,15,No,Google Ads,0,2025,Apr,27
2020-10-18,Nigeria,Premium,100,1,10,No,Google Ads,2,2020,Oct,18
2021-08-25,United kingdom,Basic,50,1,8,No,Referral,2,2021,Aug,25
2022-07-05,United states,Basic,50,3,12,No,Twitter,1,2022,Jul,5
2024-07-28,United states,Premium,100,5,9,No,LinkedIn,1,2024,Jul,28
2022-04-09,United kingdom,Premium,100,5,9,No,Facebook,1,2022,Apr,9
2024-05-25,Canada,Premium,100,2,7,No,Direct,1,2024,May,25
2025-06-03,United states,Premium,100,5,6,Yes,Direct,2,2025,Jun,3
2020-04-26,Nigeria,Basic,50,3,9,No,Referral,1,2020,Apr,26
2024-05-30,United states,Enterprise,500,3,7,No,Referral,1,2024,May,30
2021-01-01,Germany,Free,0,1,14,No,Referral,2,2021,Jan,1
2024-03-04,United kingdom,Basic,50,4,12,No,Facebook,0,2024,Mar,4
2023-12-21,Canada,Premium,100,5,12,No,LinkedIn,1,2023,Dec,21
2020-12-23,United kingdom,Premium,100,3,13,No,Facebook,1,2020,Dec,23
2021-10-17,United states,Enterprise,500,0,13,No,Google Ads,2,2021,Oct,17
2025-07-22,Nigeria,Premium,100,6,11,No,Google Ads,0,2025,Jul,22
2022-12-01,Nigeria,Premium,100,3,13,No,Twitter,1,2022,Dec,1
2021-09-16,United states,Enterprise,500,3,5,No,Twitter,2,2021,Sep,16
2021-10-01,United states,Premium,100,2,12,No,Facebook,0,2021,Oct,1
2020-06-09,Canada,Enterprise,500,5,11,No,Facebook,0,2020,Jun,9
2024-10-09,Nigeria,Basic,50,0,13,No,Referral,3,2024,Oct,9
2020-11-09,Canada,Enterprise,500,3,10,No,Facebook,1,2020,Nov,9
2020-03-17,United states,Enterprise,500,5,6,No,Referral,0,2020,Mar,17
2023-07-24,United kingdom,Premium,100,7,7,No,Google Ads,2,2023,Jul,24
2022-09-21,United states,Premium,100,3,4,No,Direct,1,2022,Sep,21
2022-12-14,Canada,Enterprise,500,2,4,No,Referral,0,2022,Dec,14
2024-03-14,Canada,Premium,100,2,9,No,Direct,1,2024,Mar,14
2023-05-18,United kingdom,Enterprise,500,3,13,Yes,LinkedIn,0,2023,May,18
2020-10-06,United kingdom,Basic,50,2,10,No,Direct,2,2020,Oct,6
2023-10-07,Nigeria,Premium,100,2,12,No,Direct,0,2023,Oct,7
2020-05-21,Canada,Enterprise,500,6,8,No,Direct,1,2020,May,21
2020-11-21,United states,Free,0,2,11,No,Direct,2,2020,Nov,21
2024-08-26,Canada,Enterprise,500,3,13,No,Direct,0,2024,Aug,26
2020-07-05,United states,Basic,50,5,6,No,Twitter,1,2020,Jul,5
2023-08-28,Canada,Free,0,2,8,No,Facebook,0,2023,Aug,28
2020-05-29,Canada,Enterprise,500,2,14,Yes,Direct,1,2020,May,29
2025-02-18,United states,Enterprise,500,1,7,Yes,Twitter,0,2025,Feb,18
2024-04-20,United states,Free,0,0,14,No,Twitter,2,2024,Apr,20
2020-05-30,United states,Premium,100,6,9,Yes,Facebook,3,2020,May,30
2023-03-02,United states,Premium,100,2,8,Yes,Google Ads,1,2023,Mar,2
2024-02-13,Nigeria,Premium,100,4,10,Yes,Referral,0,2024,Feb,13
2020-06-13,Germany,Free,0,3,10,No,Facebook,0,2020,Jun,13
2024-10-26,Nigeria,Basic,50,2,11,No,LinkedIn,1,2024,Oct,26
2021-03-28,Germany,Basic,50,2,11,No,Direct,1,2021,Mar,28
2025-04-20,United states,Free,0,3,11,No,Direct,2,2025,Apr,20
2023-05-30,Nigeria,Premium,100,3,10,Yes,Twitter,1,2023,May,30
2020-07-08,Germany,Basic,50,0,8,No,Facebook,1,2020,Jul,8
2024-12-20,United kingdom,Premium,100,0,10,No,Facebook,1,2024,Dec,20
2021-06-12,United kingdom,Basic,50,2,12,No,LinkedIn,1,2021,Jun,12
2024-04-21,Nigeria,Basic,50,2,12,No,Direct,0,2024,Apr,21
2022-12-31,Germany,Basic,50,5,11,No,LinkedIn,1,2022,Dec,31
2024-10-10,Canada,Enterprise,500,3,9,No,Direct,2,2024,Oct,10
2022-11-17,United kingdom,Basic,50,1,8,No,Google Ads,0,2022,Nov,17
2024-09-29,Canada,Premium,100,4,11,No,Facebook,1,2024,Sep,29
2025-03-12,United states,Enterprise,500,2,12,No,Facebook,2,2025,Mar,12
2020-11-03,Canada,Premium,100,1,9,No,LinkedIn,1,2020,Nov,3
2021-10-24,United states,Premium,100,1,14,No,LinkedIn,2,2021,Oct,24
2023-09-12,Canada,Premium,100,5,10,No,Twitter,2,2023,Sep,12
2024-09-24,Canada,Premium,100,1,3,No,Google Ads,1,2024,Sep,24
2021-02-06,United kingdom,Premium,100,2,14,No,LinkedIn,0,2021,Feb,6
2023-06-11,United states,Premium,100,2,10,No,Twitter,0,2023,Jun,11
2020-05-02,United states,Enterprise,500,1,9,No,Direct,0,2020,May,2
2023-05-18,United states,Enterprise,500,3,10,Yes,Twitter,1,2023,May,18
2025-04-24,Canada,Enterprise,500,6,9,No,LinkedIn,0,2025,Apr,24
2025-02-26,United states,Enterprise,500,4,10,No,Referral,1,2025,Feb,26
2023-10-18,Canada,Enterprise,500,4,10,Yes,Twitter,2,2023,Oct,18
2024-06-09,United kingdom,Basic,50,2,8,Yes,Facebook,1,2024,Jun,9
2020-11-13,United states,Premium,100,6,14,No,Google Ads,0,2020,Nov,13
2021-06-27,Canada,Basic,50,2,7,No,Google Ads,0,2021,Jun,27
2021-05-08,United states,Basic,50,3,10,No,Twitter,0,2021,May,8
2025-01-24,Canada,Premium,100,6,7,No,Referral,2,2025,Jan,24
2020-01-02,Nigeria,Enterprise,500,2,4,No,LinkedIn,1,2020,Jan,2
2021-07-31,Canada,Basic,50,2,8,No,Facebook,2,2021,Jul,31
2023-01-11,Canada,Basic,50,3,10,Yes,Facebook,0,2023,Jan,11
2022-11-27,Nigeria,Free,0,3,11,No,Facebook,0,2022,Nov,27
2020-11-09,Canada,Enterprise,500,2,10,No,Direct,1,2020,Nov,9
2020-06-16,United kingdom,Premium,100,5,12,No,Google Ads,0,2020,Jun,16
2022-03-28,United states,Basic,50,3,10,Yes,Direct,1,2022,Mar,28
2024-09-07,United states,Enterprise,500,2,10,Yes,Direct,1,2024,Sep,7
2022-05-26,Nigeria,Enterprise,500,1,14,No,Direct,0,2022,May,26
2024-11-25,Canada,Free,0,6,12,No,Google Ads,2,2024,Nov,25
2024-04-15,Nigeria,Free,0,3,19,No,Facebook,1,2024,Apr,15
2020-11-14,Canada,Premium,100,3,8,No,Facebook,0,2020,Nov,14
2022-02-02,Canada,Premium,100,5,9,No,Referral,1,2022,Feb,2
2021-02-09,Canada,Basic,50,5,10,No,Referral,0,2021,Feb,9
2021-02-21,United states,Basic,50,1,10,No,Google Ads,1,2021,Feb,21
2023-07-24,United kingdom,Premium,100,5,13,No,Referral,2,2023,Jul,24
2024-07-13,United states,Enterprise,500,2,9,No,Google Ads,1,2024,Jul,13
2020-10-11,Canada,Free,0,1,15,Yes,Facebook,1,2020,Oct,11
2023-04-30,Germany,Free,0,0,11,No,Twitter,0,2023,Apr,30
2020-06-25,United states,Free,0,1,11,No,Facebook,0,2020,Jun,25
2020-05-23,United states,Premium,100,2,14,No,Direct,0,2020,May,23
2023-03-01,Nigeria,Free,0,3,17,No,Direct,0,2023,Mar,1
2022-01-01,United states,Premium,100,2,12,No,LinkedIn,1,2022,Jan,1
2022-04-10,United states,Free,0,4,8,No,LinkedIn,3,2022,Apr,10
2021-07-18,Nigeria,Premium,100,3,12,No,Facebook,1,2021,Jul,18
2022-12-11,United states,Enterprise,500,0,8,Yes,LinkedIn,2,2022,Dec,11
2020-03-15,Canada,Enterprise,500,3,14,No,Twitter,2,2020,Mar,15
2020-12-08,United kingdom,Premium,100,3,11,No,Twitter,1,2020,Dec,8
2024-03-28,Canada,Enterprise,500,5,11,Yes,Twitter,0,2024,Mar,28
2023-05-19,United states,Free,0,3,16,No,Direct,2,2023,May,19
2025-04-02,United states,Basic,50,4,13,Yes,Referral,1,2025,Apr,2
2022-06-12,United states,Enterprise,500,4,10,No,Referral,3,2022,Jun,12
2020-06-22,Canada,Premium,100,8,12,No,Direct,1,2020,Jun,22
2025-03-03,Nigeria,Premium,100,2,16,No,Twitter,1,2025,Mar,3
2022-05-02,United kingdom,Premium,100,1,11,No,Twitter,1,2022,May,2
2023-06-07,Nigeria,Enterprise,500,3,12,No,Twitter,0,2023,Jun,7
2025-07-23,Canada,Enterprise,500,5,6,No,Google Ads,1,2025,Jul,23
2022-09-12,United states,Premium,100,1,19,No,Referral,0,2022,Sep,12
2022-03-23,United states,Basic,50,8,6,No,Twitter,4,2022,Mar,23
2022-02-21,Canada,Enterprise,500,1,9,No,Referral,3,2022,Feb,21
2023-02-07,United states,Enterprise,500,1,9,No,LinkedIn,0,2023,Feb,7
2020-01-28,Canada,Enterprise,500,1,11,No,LinkedIn,0,2020,Jan,28
